
1,3,4,ヘヴンリーロマンス,牝5,54,松永幹夫,2:01.1,,,10-9-11-8,35.9,17.7,9,512(-4),,,,[西] 山本正司,ノースヒルズマネジメント,"6,599.4"
2,4,6,ファストタテヤマ,牡6,56,秋山真一,2:01.1,アタマ,,12-13-12-10,35.7,36.6,12,462(-8),,,,[西] 安田伊佐,辻幸雄,"2,628.4"
3,6,10,コイントス,牡7,56,藤岡佑介,2:01.3,1.1/2,,1-1-1-1,36.9,89.6,13,530(-2),,,,[東] 藤沢和雄,臼田浩義,"1,614.2"
4,3,3,ブルートルネード,牡4,56,四位洋文,2:01.5,1.1/4,,2-3-4-2,36.8,14.7,7,504(-24),,,,[西] 池添兼雄,サンデーレーシング,980.0
5,2,2,マチカネメニモミヨ,牡6,56,福永祐一,2:01.5,アタマ,,7-9-7-5,36.4,28.6,11,456(0),,,,[西] 伊藤雄二,細川益男,650.0
6,4,5,エリモハリアー,セ5,56,北村浩平,2:02.0,3,,7-6-5-4,37.2,5.1,2,446(+6),,,,[西] 田所秀孝,山本敏晴,
7,1,1,オペラシチー,牡4,56,佐藤哲三,2:02.1,クビ,,4-6-7-5,37.1,3.4,1,500(+2),,,,[西] 佐々木晶,友駿ホースクラブ,
8,6,9,チアフルスマイル,牝5,54,松岡正海,2:02.1,クビ,,12-12-12-10,36.8,19.3,10,450(0),,,,[西] 池江泰郎,アカデミー,
9,5,8,ホオキパウェーブ,牡4,56,五十嵐冬,2:03.2,7,,7-6-7-10,38.1,9.5,4,490(+10),,,,[東] 二ノ宮敬,金子真人ホールディングス,
10,8,14,スプリングシオン,牡8,56,田中剛,2:03.4,1.1/4,,2-2-2-5,38.9,204.6,14,528(-2),,,,[東] 上原博之,加藤春夫,
11,8,13,スズノマーチ,牡5,56,北村宏司,2:03.5,3/4,,4-3-5-8,38.7,10.2,5,488(-2),,,,[東] 藤沢和雄,小紫芳夫,
12,7,12,ダンスインザムード,牝4,55,横山典弘,2:03.6,クビ,,4-3-2-3,39.1,6.0,3,482(0),,,,[東] 藤沢和雄,社台レースホース,
13,7,11,サイレントディール,牡5,56,藤田伸二,2:04.0,2.1/2,,10-9-7-10,38.9,11.4,6,524(0),,,,[西] 池江泰郎,金子真人ホールディングス,
14,5,7,スムースバリトン,牡3,53,蛯名正義,2:05.1,7,,14-14-14-14,39.5,17.4,8,496(+12),,,,[東] 国枝栄,金子真人ホールディングス,
