
1,7,13,キタサンブラック,牡3,56,北村宏司,2:13.8,,**,2-2-2-1,34.9,12.5,6,532(+12),,,,[西] 清水久詞,大野商事,"5,307.8"
2,3,4,ミュゼエイリアン,牡3,56,横山典弘,2:13.9,3/4,**,1-1-1-2,35.1,24.0,9,476(+2),,,,[東] 黒岩陽一,坂本肇,"2,130.8"
3,2,2,ジュンツバサ,牡3,56,石橋脩,2:13.9,アタマ,**,7-6-6-8,34.6,30.4,10,490(-4),,,,[東] 勢司和浩,河合純二,"1,315.4"
4,1,1,ウイングチップ,牡3,56,田中勝春,2:13.9,ハナ,**,4-3-4-3,34.8,83.0,14,492(0),,,,[東] 宗像義忠,社台レースホース,780.0
5,2,3,ベルーフ,牡3,56,川田将雅,2:14.0,クビ,**,6-6-6-5,34.7,6.1,3,480(-8),,,,[西] 池江泰寿,サンデーレーシング,520.0
6,6,10,タンタアレグリア,牡3,56,蛯名正義,2:14.0,クビ,**,7-8-8-5,34.6,12.2,5,472(+2),,,,[東] 国枝栄,Ｇ１レーシング,
7,4,6,サトノラーゼン,牡3,56,岩田康誠,2:14.1,クビ,**,10-9-10-8,34.5,2.9,1,462(+8),,,,[西] 池江泰寿,里見治,
8,5,8,レッドライジェル,牡3,56,四位洋文,2:14.1,ハナ,**,15-15-15-14,34.1,19.0,7,438(-10),,,,[東] 藤沢和雄,東京ホースレーシング,
9,8,14,グリュイエール,牡3,56,戸崎圭太,2:14.1,クビ,**,9-9-10-8,34.5,49.6,12,466(-2),,,,[西] 藤原英昭,金子真人ホールディングス,
10,7,12,ブライトエンブレム,牡3,56,田辺裕信,2:14.2,3/4,**,13-13-8-8,34.8,4.5,2,484(0),,,,[東] 小島茂之,シルクレーシング,
11,5,9,タケルラムセス,牡3,56,吉田豊,2:14.3,3/4,**,13-13-12-12,34.5,281.1,15,466(-2),,,,[東] 田村康仁,森保彦,
12,8,15,ブランドベルグ,牡3,56,松田大作,2:14.5,1.1/4,**,11-11-12-12,34.8,67.6,13,470(-2),,,,[西] 牧田和弥,グリーンファーム,
13,4,7,ミュゼゴースト,牡3,56,柴田善臣,2:14.6,1/2,**,3-5-4-7,35.4,20.5,8,500(+4),,,,[東] 大江原哲,坂本肇,
14,6,11,スモークフリー,牡3,56,柴山雄一,2:14.6,クビ,**,4-3-3-3,35.6,31.7,11,520(-6),,,,[東] 戸田博文,社台レースホース,
15,3,5,ロッカフェスタ,牡3,56,ルメール,2:14.7,クビ,**,11-12-12-14,34.9,9.0,4,450(+2),,,,[東] 田村康仁,社台レースホース,
