
1,3,4,グレートモンテ,牡6,56,猿橋重利,1:58.9,,,2-2-2-1,36.6,7.4,4,532(+12),,,,[西] 高橋成忠,野崎とし子,"3,600.0"
2,6,10,シュバリエ,牡4,51,小野次郎,1:59.0,3/4,,8-8-7-5,35.6,17.7,8,496(-6),,,,[東] 高松邦男,伊達秀和,"1,400.0"
3,4,5,カチウマホーク,牡5,51,横山典弘,1:59.3,2,,6-6-6-5,36.1,9.0,5,466(-2),,,,[東] 柄崎義信,島崎龍五郎,900.0
4,7,11,ユートタイム,牡6,55,岡潤一郎,1:59.8,3,,5-3-3-2,37.4,3.5,1,482(0),,,,[西] 安藤正敏,曽田正雄,540.0
5,8,13,レディゴシップ,牝5,56,安田富男,2:00.2,2.1/2,,1-1-1-2,38.0,4.7,2,464(0),,,,[東] 尾形充弘,社台レースホース,360.0
6,5,7,ダイナオリンピア,牡8,57,本田優,2:00.4,1.1/2,,3-3-3-4,38.0,17.8,9,496(+4),,,,[西] 宇田明彦,社台レースホース,
7,2,2,インターシオカゼ,牡7,54,鹿戸雄一,2:00.6,1.1/2,,3-5-5-7,37.5,23.2,12,540(-2),,,,[東] 久保田金,松岡正雄,
8,6,9,ハッピーシャトー,牡7,53,坂本勝美,2:00.6,クビ,,12-14-14-12,36.4,52.6,14,452(-4),,,,[東] 飯塚好次,近藤俊典,
9,7,12,サクラスズカオー,牡4,50,高橋明,2:00.7,1/2,,10-10-8-8,37.0,20.3,10,448(0),,,,[東] 境勝太郎,さくらコマース,
10,4,6,リファードフォルム,牡5,51,田原成貴,2:00.8,1/2,,11-12-10-11,36.9,16.6,7,430(+10),,,,[西] 吉岡八郎,ホースタジマ,
11,3,3,イチアヤヒデ,牡6,54,小原義之,2:01.2,2.1/2,,9-9-10-13,37.3,49.6,13,462(0),,,,[西] 小原伊佐,前田篤久,
12,8,14,モガミチャンピオン,牡6,56,東信二,2:01.6,2.1/2,,14-13-10-9,37.7,7.2,3,494(+14),,,,[東] 境勝太郎,最上ホースクラブ,
13,5,8,インターストレッチ,牡6,53,柴田政人,2:01.7,1/2,,12-11-8-9,38.0,9.2,6,488(+2),,,,[東] 高松邦男,松岡正雄,
14,1,1,マルブツファースト,牡9,54,河内洋,2:02.8,7,,7-7-10-14,38.9,22.3,11,454(+8),,,,[西] 大久保正,大沢毅,
