
1,7,11,ナリタチカラ,牡6,56,武豊,2:00.2,,,9-9-10-2,36.1,2.7,1,472(+6),,,,[西] 大久保正,山路秀則,"4,100.0"
2,6,9,ヒットザマーク,牡6,52,松永幹夫,2:00.2,クビ,,7-7-7-10,36.3,26.7,10,444(+2),,,,[西] 安藤正敏,マエコウファーム,"1,600.0"
3,6,10,セサロニアン,牡6,54,岡部幸雄,2:00.3,クビ,,7-7-7-6,36.5,11.8,4,442(+2),,,,[東] 藤沢和雄,大樹ファーム,"1,000.0"
4,3,4,ヒガシマジョルカ,牝6,54,的場均,2:00.3,クビ,,11-11-11-6,36.1,22.9,8,518(+2),,,,[東] 尾形充弘,ヤナガワ牧場,620.0
5,3,3,ヘイアンワッスル,牡6,54,柴田善臣,2:00.4,クビ,,2-2-2-1,37.0,12.0,5,466(+4),,,,[東] 高橋祥泰,荻原昭二,410.0
6,4,5,ゴールデンアイ,牡6,56,菊沢隆徳,2:00.8,2.1/2,,13-13-14-10,36.4,12.1,6,482(+6),,,,[東] 柄崎孝,高橋賢一,
7,8,13,ホクセイアンバー,牡5,52,小原義之,2:00.9,3/4,,9-9-7-2,36.9,6.6,3,450(0),,,,[西] 小原伊佐,田淵牧場,
8,5,8,ニシノブルース,牡6,54,本田優,2:01.0,1/2,,12-12-11-6,36.8,68.2,14,446(+4),,,,[西] 星川薫,西山正行,
9,7,12,チョウカイエース,牡7,57,田原成貴,2:01.0,ハナ,,3-3-3-2,37.5,4.9,2,534(-2),,,,[東] 小林常泰,新田嘉一,
10,8,14,プラチナシチー,牡5,53,南井克巳,2:01.0,アタマ,,6-6-4-2,37.3,58.1,13,476(-8),,,,[西] 清水出美,友駿ホースクラブ,
11,5,7,ストロングカイザー,牡6,54,安田富男,2:01.0,アタマ,,5-3-4-6,37.3,12.9,7,472(+4),,,,[東] 元石孝昭,村木篤,
12,4,6,ツルマイナス,牡8,56,柴田政人,2:01.6,3.1/2,,14-14-11-10,37.4,25.0,9,446(+4),,,,[東] 伊藤正徳,平岩詔次,
13,1,1,トーシンイーグル,牡6,56,藤田伸二,2:02.3,4,,3-3-4-14,38.6,49.8,12,534(0),,,,[西] 伊藤修司,黒岩定義,
14,2,2,ハヤノキフジン,牝4,49,徳吉孝士,2:03.2,5,,1-1-1-10,39.8,28.9,11,472(+4),,,,[東] 梶与四松,最上牧場,
