
1,8,17,ナカヤマフェスタ,牡3,56,蛯名正義,2:12.0,,**,7-7-5-3,35.0,4.3,2,452(-6),,,,[東] 二ノ宮敬,和泉信子,"5,530.2"
2,6,11,セイクリッドバレー,牡3,56,松岡正海,2:12.1,1/2,**,5-6-5-6,35.0,11.2,4,470(+2),,,,[東] 高橋裕,吉田勝己,"2,237.2"
3,7,14,フォゲッタブル,牡3,56,吉田隼人,2:12.1,クビ,**,10-8-9-8,34.9,23.6,7,482(-4),,,,[西] 池江泰郎,金子真人ホールディングス,"1,418.6"
4,6,12,アドマイヤメジャー,牡3,56,安藤勝己,2:12.2,クビ,**,14-11-13-10,34.8,2.4,1,444(0),,,,[西] 友道康夫,近藤利一,810.0
5,2,3,ヒカルマイステージ,牡3,56,横山典弘,2:12.5,1.3/4,**,2-2-2-1,36.3,7.3,3,496(-6),,,,[東] 勢司和浩,高橋光,540.0
6,8,18,マッハヴェロシティ,牡3,56,柴田善臣,2:12.6,クビ,**,8-8-5-8,35.5,12.1,5,522(+12),,,,[東] 武藤善則,井上一郎,
7,8,16,トウショウデザート,牡3,56,吉田豊,2:12.6,クビ,**,16-16-14-14,35.0,32.2,9,518(-4),,,,[東] 大久保洋,トウショウ産業,
8,7,15,ロードパンサー,牡3,56,田辺裕信,2:12.9,1.3/4,**,12-14-9-10,35.7,134.0,17,474(-14),,,,[東] 久保田貴,ロードホースクラブ,
9,2,4,カルカソンヌ,牡3,56,村田一誠,2:12.9,ハナ,**,17-17-17-18,35.0,49.6,11,488(0),,,,[西] 松田博資,キャロットファーム,
10,1,2,サトノエクスプレス,牡3,56,池添謙一,2:12.9,クビ,**,14-15-17-15,35.1,54.6,12,512(-12),,,,[東] 藤沢和雄,里見治,
11,3,5,ナリタクリスタル,牡3,56,津村明秀,2:12.9,アタマ,**,5-4-5-6,35.8,34.3,10,480(+12),,,,[西] 木原一良,オースミ,
12,4,7,パラディーゾ,牡3,56,石橋脩,2:13.3,2.1/2,**,10-11-14-15,35.7,62.9,14,462(+2),,,,[西] 松永幹夫,キャロットファーム,
13,5,9,ミッキーペトラ,牡3,56,田中勝春,2:13.5,1.1/4,**,3-3-3-3,36.7,28.9,8,486(-6),,,,[西] 森秀行,野田みづき,
14,5,10,ゴールデンチケット,牡3,56,内田博幸,2:13.6,1/2,**,4-4-3-3,36.7,19.0,6,470(-15),,,,[西] 森秀行,社台レースホース,
15,7,13,イグゼキュティヴ,牡3,56,柴山雄一,2:13.9,1.3/4,**,17-17-9-10,36.7,267.6,18,488(+8),,,,[東] 斎藤誠,岡田繁幸,
16,1,1,マサノウイズキッド,牡3,56,勝浦正樹,2:14.2,1.3/4,**,12-11-14-15,36.6,58.7,13,500(-2),,,,[東] 小島茂之,中村正子,
17,4,8,アムールマルルー,牡3,56,北村宏司,2:14.5,1.3/4,**,8-8-12-10,37.2,63.5,15,510(+18),,,,[東] 藤沢和雄,山本英俊,
18,3,6,ブレイクナイン,牡3,56,中舘英二,2:16.3,大,**,1-1-1-2,40.2,82.0,16,482(-8),,,,[東] 田村康仁,青山洋一,
