
1,2,3,ヤマニンキングリー,牡4,57,柴山雄一,2:00.7,,**,5-4-3-3,35.8,28.2,7,472(-20),,,,[西] 河内洋,土井肇,"7,121.8"
2,6,11,ブエナビスタ,牝3,52,安藤勝己,2:00.7,クビ,**,10-12-12-8,35.1,1.5,1,454(+8),,,,[西] 松田博資,サンデーレーシング,"2,834.8"
3,2,4,サクラオリオン,牡7,57,秋山真一,2:00.8,3/4,**,13-12-12-8,35.3,17.3,4,474(-2),,,,[西] 池江泰郎,さくらコマース,"1,817.4"
4,3,6,マンハッタンスカイ,牡5,57,吉田稔,2:00.8,アタマ,**,2-2-2-2,36.1,65.9,10,532(+4),,,,[西] 浅見秀一,ヒダカ・ブリーダーズ・ユニオン,"1,100.0"
5,6,12,トーセンキャプテン,牡5,57,藤岡佑介,2:00.9,クビ,**,16-16-15-11,35.1,205.8,13,500(+2),,,,[西] 角居勝彦,島川隆哉,700.0
6,4,8,ブラックアルタイル,セ7,57,丸田恭介,2:01.2,1.3/4,**,4-4-3-4,36.3,279.9,14,484(+4),,,,[東] 二ノ宮敬,社台レースホース,
7,5,10,ドリームサンデー,牡5,57,中舘英二,2:01.2,ハナ,**,1-1-1-1,36.7,29.5,8,506(+2),,,,[西] 池江泰郎,ロイヤルファーム,
8,1,2,マイネカンナ,牝5,55,津村明秀,2:01.2,クビ,**,8-8-7-4,36.0,175.2,12,436(-2),,,,[東] 国枝栄,サラブレッドクラブ・ラフィアン,
9,7,14,マツリダゴッホ,牡6,57,横山典弘,2:01.3,クビ,**,13-15-15-6,35.6,6.9,2,486(-10),,,,[東] 国枝栄,高橋文枝,
10,1,1,シェーンヴァルト,牡3,54,池添謙一,2:01.4,3/4,**,13-12-9-6,36.0,24.0,6,468(-6),,,,[西] 岡田稲男,サンデーレーシング,
11,4,7,シャドウゲイト,牡7,57,三浦皇成,2:01.5,1/2,**,8-8-9-13,36.2,31.4,9,496(0),,,,[東] 加藤征弘,飯塚知一,
12,8,15,マヤノライジン,牡8,57,藤田伸二,2:02.2,4,**,7-7-7-8,37.0,102.7,11,474(+2),,,,[西] 梅内忍,田所英子,
13,3,5,フミノサチヒメ,牝6,55,長谷川浩,2:02.3,3/4,**,10-10-12-13,36.8,416.5,16,458(-8),,,,[西] 西浦勝一,谷二,
14,7,13,ミヤビランベリ,牡6,57,福永祐一,2:02.4,1/2,**,5-4-5-11,37.3,10.4,3,502(+10),,,,[西] 加藤敬二,村上義勝,
15,5,9,タスカータソルテ,牡5,57,岩田康誠,2:02.5,クビ,**,10-10-9-13,37.1,19.2,5,454(-5),,,,[西] 藤原英昭,社台レースホース,
16,8,16,ステキシンスケクン,牡6,57,武幸四郎,2:05.0,大,**,2-3-5-16,39.9,355.0,15,464(-2),,,,[西] 森秀行,榮義則,
