
1,4,4,スーパープレイ,牡6,53,藤田伸二,2:01.4,,,9-7-8-5,36.3,32.6,7,454(-4),,,,[西] 橋本寿正,内田滋三,"4,153.2"
2,8,12,シアトルスズカ,牡5,54,南井克巳,2:01.4,アタマ,,5-7-7-2,36.5,4.9,2,462(+2),,,,[西] 橋田満,永井啓弐,"1,615.2"
3,6,8,スガノオージ,牡5,54,大崎昭一,2:01.6,1.1/4,,3-3-4-5,36.8,13.4,5,436(-4),,,,[東] 上原博之,菅原元秀,"1,007.6"
4,4,5,イブキタモンヤグラ,牡4,52,河内洋,2:01.6,クビ,,12-11-8-5,36.4,6.4,3,456(+6),,,,[西] 長浜博之,伊吹,620.0
5,6,9,ホッカイセレス,牝6,56,安田富男,2:01.7,1/2,,4-3-2-1,37.1,6.7,4,480(0),,,,[東] 伊藤正徳,石田宏,410.0
6,2,2,ナリタチカラ,牡8,54,角田晃一,2:01.7,ハナ,,7-7-8-8,36.7,168.3,12,472(+8),,,,[西] 大久保正,山路秀則,
7,5,7,トロットサンダー,牡7,55,横山典弘,2:01.8,1/2,,7-3-4-2,37.1,2.0,1,468(-6),,,,[東] 相川勝敏,藤本照男,
8,1,1,エーピーグランプリ,牡6,55,四位洋文,2:02.0,1.1/4,,5-6-4-8,37.2,40.8,10,436(+2),,,,[西] 武田博,デルマークラブ,
9,5,6,ショウリノメガミ,牝5,52,安田康彦,2:02.0,アタマ,,11-12-12-8,36.6,34.4,8,480(+12),,,,[西] 武邦彦,浅川吉男,
10,7,10,ニフティダンサー,牡8,56,菊沢隆徳,2:02.2,1.1/2,,10-10-8-12,37.2,38.1,9,484(-4),,,,[東] 松山康久,社台レースホース,
11,7,11,ホウザンゴールド,牡6,52,鹿戸雄一,2:03.4,7,,1-1-1-2,38.9,23.9,6,480(+2),,,,[東] 相川勝敏,加藤豊三,
12,8,13,ホマレオーカン,牡6,52,吉永護,2:03.5,1/2,,13-12-12-13,38.2,312.7,13,460(0),,,,[東] 柄崎孝,グリーンテック,
13,3,3,ドラゴンルーブル,牝6,51,松永幹夫,2:04.1,3.1/2,,2-2-2-8,39.5,49.0,11,432(+8),,,,[西] 中尾謙太,ビッグ,
