
1,5,7,エアグルーヴ,牝5,55,武豊,2:00.2,,,7-6-8-4,35.5,1.8,1,470(-6),,,,[西] 伊藤雄二,ラッキーフィールド,"6,498.0"
2,1,1,エリモシック,牝5,54,的場均,2:00.6,2.1/2,,10-11-10-9,35.6,17.6,4,462(+6),,,,[西] 沖芳夫,山本慎一,"2,628.0"
3,6,9,アロハドリーム,牡5,56,加藤和宏,2:00.7,クビ,,6-6-6-2,36.2,5.2,3,472(+6),,,,[東] 岩城博俊,喜田啓照,"1,614.0"
4,4,4,ジェニュイン,牡6,59,岡部幸雄,2:00.7,クビ,,10-10-9-7,35.8,2.8,2,502(+8),,,,[東] 松山康久,社台レースホース,960.0
5,4,5,メジロスズマル,セ7,56,田面木博,2:01.2,3,,2-2-2-2,37.1,31.9,6,464(-2),,,,[西] 大久保正,メジロ牧場,640.0
6,6,8,オースミレパード,牡7,56,菊沢隆仁,2:01.4,1.1/4,,12-12-12-9,36.2,444.6,12,506(+2),,,,[西] 清水久雄,山路秀則,
7,7,10,ケイエスミラー,牝6,54,松永幹夫,2:01.7,1.3/4,,12-13-13-13,36.2,511.8,13,474(-6),,,,[西] 高橋成忠,高田喜嘉,
8,2,2,ザフォリア,牡5,56,熊沢重文,2:01.7,クビ,,4-4-3-5,37.3,88.0,7,484(-4),,,,[西] 池江泰郎,ロイヤルファーム,
9,5,6,オースミマックス,牡7,56,菊沢隆徳,2:02.0,2,,4-4-3-5,37.6,118.5,8,486(0),,,,[西] 白井寿昭,山路秀則,
10,7,11,ウインドフィールズ,牡7,56,佐藤哲三,2:02.1,クビ,,1-1-1-1,38.0,197.6,9,480(+12),,,,[東] 谷原義明,服部英男,
11,8,12,アドマイヤラピス,牝6,54,上村洋行,2:02.2,1/2,,9-8-10-11,37.2,351.4,10,452(0),,,,[西] 橋田満,近藤利一,
12,3,3,ナリタキングオー,牡6,56,藤田伸二,2:02.4,1.1/4,,7-8-7-7,37.8,30.5,5,490(+6),,,,[西] 中尾謙太,山路秀則,
13,8,13,レインボークイーン,牝5,54,本田優,2:04.2,大,,3-3-3-12,39.8,411.2,11,476(+10),,,,[西] 星川薫,イーデン産業,
