
1,7,14,トウケイヘイロー,牡4,57,武豊,2:06.5,,**,1-1-1-1,39.7,3.4,2,488(-4),,,,[西] 清水久詞,木村信彦,"6,612.0"
2,7,13,アスカクリチャン,牡6,57,岩田康誠,2:07.5,6,**,5-5-5-4,39.6,35.7,8,494(-2),,,,[西] 須貝尚介,栗本博晴,"2,632.0"
3,4,8,アンコイルド,牡4,57,吉田隼人,2:08.2,4,**,3-3-4-4,40.7,55.4,14,482(-4),,,,[西] 矢作芳人,大樹ファーム,"1,616.0"
4,8,16,アイムユアーズ,牝4,55,池添謙一,2:08.3,1/2,**,2-2-2-2,41.1,24.1,6,476(0),,,,[東] 手塚貴久,ユアストーリー,980.0
5,6,11,ロゴタイプ,牡3,54,村田一誠,2:08.6,2,**,4-4-2-3,41.3,2.6,1,488(+4),,,,[東] 田中剛,吉田照哉,650.0
6,1,2,オールザットジャズ,牝5,55,川須栄彦,2:09.4,5,**,11-13-14-11,40.0,47.7,11,468(-12),,,,[西] 角居勝彦,市川義美,
7,6,12,レインボーダリア,牝6,55,柴田善臣,2:10.0,3.1/2,**,12-10-7-6,41.5,11.8,5,464(+2),,,,[東] 二ノ宮敬,田中由子,
8,1,1,タッチミーノット,牡7,57,四位洋文,2:10.7,4,**,7-7-14-14,41.3,27.5,7,492(-4),,,,[東] 菊川正達,吉田照哉,
9,3,6,マルセリーナ,牝5,55,川田将雅,2:10.7,ハナ,**,12-10-9-9,41.8,51.5,12,464(+8),,,,[西] 松田博資,社台レースホース,
10,4,7,ラブイズブーシェ,牡4,57,古川吉洋,2:10.8,3/4,**,14-15-12-11,41.7,74.4,15,468(0),,,,[西] 村山明,小林祥晃,
11,8,15,エアソミュール,牡4,57,松田大作,2:11.1,1.3/4,**,9-9-8-7,42.5,47.4,10,490(-4),,,,[西] 角居勝彦,ラッキーフィールド,
12,2,4,ネヴァブション,牡10,57,丸田恭介,2:11.2,1/2,**,15-16-16-16,41.4,471.1,16,478(-2),,,,[東] 伊藤正徳,廣崎利洋,
13,3,5,トーセンジョーダン,牡7,57,戸崎圭太,2:11.7,3,**,15-13-9-10,42.9,10.2,4,494(+10),,,,[西] 池江泰寿,島川隆哉,
14,5,9,ホエールキャプチャ,牝5,55,蛯名正義,2:11.9,1,**,8-7-6-7,43.5,43.0,9,470(-4),,,,[東] 田中清隆,嶋田賢,
15,2,3,ルルーシュ,牡5,57,内田博幸,2:12.5,3.1/2,**,9-10-12-11,43.4,6.9,3,506(+6),,,,[東] 藤沢和雄,山本英俊,
16,5,10,ネコパンチ,牡7,57,藤田伸二,2:14.1,10,**,5-5-9-15,45.2,52.2,13,478(+2),,,,[東] 星野忍,桐谷茂,
