
1,5,8,ハープスター,牝3,52,川田将雅,1:59.1,,**,13-13-9-4,35.5,3.7,2,476(+2),,,,[西] 松田博資,キャロットファーム,"6,599.4"
2,4,5,ゴールドシップ,牡5,57,横山典弘,1:59.2,3/4,**,14-14-12-4,35.3,1.8,1,502(-2),,,,[西] 須貝尚介,小林英一,"2,628.4"
3,6,10,ホエールキャプチャ,牝6,55,蛯名正義,2:00.0,5,**,8-9-9-9,36.4,55.7,7,474(-6),,,,[東] 田中清隆,嶋田賢,"1,614.2"
4,7,11,ラブイズブーシェ,牡5,57,古川吉洋,2:00.1,3/4,**,10-10-9-7,36.5,21.5,6,454(-6),,,,[西] 村山明,小林祥晃,980.0
5,5,7,エアソミュール,牡5,57,戸崎圭太,2:00.1,ハナ,**,8-7-7-7,36.7,20.1,5,494(-2),,,,[西] 角居勝彦,ラッキーフィールド,650.0
6,3,3,タマモベストプレイ,牡4,57,和田竜二,2:00.3,1.1/4,**,6-5-4-4,37.1,118.1,13,476(-6),,,,[西] 南井克巳,タマモ,
7,2,2,トウカイパラダイス,牡7,57,柴山雄一,2:00.5,1,**,4-5-4-2,37.3,96.9,12,510(-12),,,,[西] 田所秀孝,内村正則,
8,1,1,ロゴタイプ,牡4,57,村田一誠,2:00.7,1.1/2,**,2-2-2-2,37.7,8.6,4,492(0),,,,[東] 田中剛,吉田照哉,
9,8,14,ナカヤマナイト,牡6,57,柴田善臣,2:00.9,1.1/2,**,6-7-7-9,37.5,60.1,8,496(+16),,,,[東] 二ノ宮敬,和泉信一,
10,8,13,スーパームーン,牡5,57,ローウィ,2:01.1,3/4,**,10-10-12-12,37.3,72.4,9,508(+2),,,,[東] 藤沢和雄,山本英俊,
11,4,6,トウケイヘイロー,牡5,57,四位洋文,2:01.7,3.1/2,**,1-1-1-1,38.9,7.5,3,498(-6),,,,[西] 清水久詞,木村信彦,
12,3,4,ムーンリットレイク,牡6,57,菱田裕二,2:02.0,1.3/4,**,2-2-2-13,38.9,158.3,14,460(-2),,,,[東] 加藤征弘,サンデーレーシング,
13,7,12,ルルーシュ,牡6,57,福永祐一,2:02.9,5,**,4-4-4-9,39.7,73.9,10,502(-10),,,,[東] 藤沢和雄,山本英俊,
14,6,9,アドマイヤフライト,牡5,57,藤岡康太,2:03.0,クビ,**,10-10-12-14,39.2,93.5,11,530(-10),,,,[西] 橋田満,近藤利一,
